#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300015360_2937372   -          aln                  -                8.5   22.5   0.0     1e+02   19.1   0.0   2.7   2   1   0   2   2   1   0 -
3300022900_943368    -          aln                  -                8.5   22.5   0.4        19   21.4   0.1   1.8   2   1   0   2   2   1   0 -
3300005525_10098257  -          aln                  -                8.5   22.5   0.4   1.3e+02   18.7   0.4   2.3   1   1   0   1   1   1   0 -
3300009593_17788397  -          aln                  -                8.5   22.5   0.1        20   21.3   0.1   1.7   2   1   0   2   2   1   0 -
3300037058_520123    -          aln                  -                8.5   22.5   0.0        16   21.6   0.0   1.4   1   1   0   1   1   1   0 -
3300003985_1611121   -          aln                  -                8.5   22.5   0.6        24   21.0   0.6   1.8   1   1   0   1   1   1   0 -
3300009162_1194996   -          aln                  -                8.5   22.5   0.5   3.5e+02   17.3   0.0   2.8   2   0   0   2   2   1   0 -
3300032118_4038680   -          aln                  -                8.5   22.5   0.2        39   20.4   0.2   2.0   1   1   0   1   1   1   0 -
3300032156_4240842   -          aln                  -                8.5   22.5   0.1   2.8e+03   14.4   0.0   2.6   2   1   0   2   2   1   0 -
3300009654_78033     -          aln                  -                8.5   22.5   0.0        30   20.8   0.0   2.0   1   0   0   1   1   1   0 -
3300012727_159995    -          aln                  -                8.6   22.5   0.1   4.2e+03   13.9   0.0   2.3   2   0   0   2   2   1   0 -
3300009162_40177094  -          aln                  -                8.6   22.5   0.1        49   20.1   0.0   1.9   2   0   0   2   2   1   0 -
3300032805_6700303   -          aln                  -                8.6   22.5   0.2        16   21.7   0.2   1.4   1   0   0   1   1   1   0 -
3300005535_28286072  -          aln                  -                8.6   22.5   0.1        47   20.1   0.1   2.0   1   1   0   1   1   1   0 -
3300002527_12020868  -          aln                  -                8.6   22.5   0.0       9.2   22.4   0.0   1.1   1   0   0   1   1   1   0 -
3300002042_207930    -          aln                  -                8.6   22.5   0.7     1e+02   19.1   0.6   2.2   1   1   0   1   1   1   0 -
3300031709_365999    -          aln                  -                8.6   22.5   3.3   3.8e+02   17.2   3.3   2.2   1   1   0   1   1   1   0 -
3300005074_55085     -          aln                  -                8.6   22.5   1.3        23   21.1   1.3   1.7   1   1   0   1   1   1   0 -
3300033513_313171    -          aln                  -                8.6   22.5   0.0        28   20.8   0.0   2.0   1   1   0   1   1   1   0 -
3300004092_101652742 -          aln                  -                8.6   22.5   0.0        11   22.1   0.0   1.4   1   0   0   1   1   1   0 -
3300006057_16378728  -          aln                  -                8.6   22.5   0.0        11   22.2   0.0   1.1   1   0   0   1   1   1   0 -
3300008013_78079     -          aln                  -                8.6   22.5  27.6   3.4e+02   17.4   0.0  10.0  12   2   0  12  12   1   0 -
153045054soil_A      -          aln                  -                8.6   22.5   0.0        12   22.0   0.0   1.3   1   0   0   1   1   1   0 -
3300009156_373326    -          aln                  -                8.6   22.5   1.7   1.8e+05    8.6   0.1   4.1   3   0   0   3   3   2   0 -
3300005535_21837514  -          aln                  -                8.6   22.5   0.0        10   22.2   0.0   1.1   1   0   0   1   1   1   0 -
3300009588_145718    -          aln                  -                8.6   22.5   0.0        25   21.0   0.0   1.8   1   0   0   1   1   1   0 -
3300013126_1385158   -          aln                  -                8.6   22.5   0.0        21   21.3   0.0   1.7   1   1   0   1   1   1   0 -
3300005764_51687954  -          aln                  -                8.6   22.5   0.3        17   21.5   0.3   1.6   1   1   0   1   1   1   0 -
3300018958_586446    -          aln                  -                8.6   22.5   0.1   8.1e+02   16.2   0.0   3.0   2   1   0   2   2   1   0 -
3300008014_117960    -          aln                  -                8.6   22.5   1.2   1.8e+02   18.2   0.1   2.4   2   1   1   3   3   1   0 -
3300008031_64754     -          aln                  -                8.6   22.5   0.0        12   22.0   0.0   1.3   1   0   0   1   1   1   0 -
3300004092_111195714 -          aln                  -                8.6   22.5   0.2        13   21.9   0.2   1.3   1   0   0   1   1   1   0 -
3300005542_26016977  -          aln                  -                8.6   22.5   0.3        18   21.4   0.3   1.5   1   1   0   1   1   1   0 -
3300009758_1293701   -          aln                  -                8.6   22.5   0.1        12   22.1   0.0   1.3   1   1   0   1   1   1   0 -
3300010396_6230651   -          aln                  -                8.6   22.5   1.5   2.9e+02   17.6   1.0   2.3   2   0   0   2   2   1   0 -
3300016703_216454    -          aln                  -                8.6   22.5   1.9        24   21.0   0.7   2.1   2   0   0   2   2   1   0 -
2517093003_725       -          aln                  -                8.6   22.5   1.9   1.3e+05    9.1   0.2   3.7   3   0   0   3   3   2   0 -
3300030741_328649    -          aln                  -                8.6   22.5   0.1        22   21.2   0.1   1.6   1   0   0   1   1   1   0 -
3300036435_82477     -          aln                  -                8.6   22.5   0.0        19   21.4   0.0   1.6   1   1   0   1   1   1   0 -
3300018935_587199    -          aln                  -                8.6   22.5   0.0       8.6   22.5   0.0   1.1   1   0   0   1   1   1   0 -
3300032897_7250172   -          aln                  -                8.6   22.5   0.2        13   21.9   0.2   1.4   1   1   0   1   1   1   0 -
3300005535_14733774  -          aln                  -                8.6   22.5   0.0        10   22.2   0.0   1.2   1   0   0   1   1   1   0 -
3300005549_45746948  -          aln                  -                8.6   22.5   0.2   1.4e+02   18.6   0.1   2.3   3   0   0   3   3   1   0 -
3300030554_74558     -          aln                  -                8.6   22.5   1.5        29   20.8   0.6   2.3   2   1   0   2   2   1   0 -
3300019002_1177216   -          aln                  -                8.6   22.5   0.0       9.7   22.3   0.0   1.2   1   0   0   1   1   1   0 -
69693960soil_D       -          aln                  -                8.6   22.5   0.1        11   22.2   0.1   1.4   1   1   0   1   1   1   0 -
3300002916_9355142   -          aln                  -                8.6   22.5   0.0        29   20.8   0.0   1.8   1   1   0   1   1   1   0 -
3300005591_5162724   -          aln                  -                8.6   22.5   0.0        11   22.1   0.0   1.3   1   0   0   1   1   1   0 -
3300019149_546889    -          aln                  -                8.6   22.5   0.0        15   21.7   0.0   1.3   1   0   0   1   1   1   0 -
3300001614_2800091   -          aln                  -                8.6   22.5   0.3        10   22.3   0.3   1.1   1   0   0   1   1   1   0 -
3300019023_136896    -          aln                  -                8.6   22.5   0.1        40   20.4   0.0   2.0   2   0   0   2   2   1   0 -
3300003985_50418     -          aln                  -                8.6   22.5   0.0        13   21.9   0.0   1.3   1   0   0   1   1   1   0 -
3300033513_4478308   -          aln                  -                8.7   22.5   0.9   7.5e+02   16.3   0.2   3.5   3   1   0   3   3   1   0 -
3300019002_126032    -          aln                  -                8.7   22.5   0.0        15   21.8   0.0   1.3   1   0   0   1   1   1   0 -
3300005615_1832959   -          aln                  -                8.7   22.5   0.1        39   20.4   0.0   2.1   2   0   0   2   2   1   0 -
3300005713_45561909  -          aln                  -                8.7   22.5   0.4        15   21.7   0.4   1.4   1   0   0   1   1   1   0 -
5600934ferm          -          aln                  -                8.7   22.5   0.1       8.7   22.5   0.1   1.7   2   0   0   2   2   1   0 -
525461924soil_D      -          aln                  -                8.7   22.5   0.1   8.4e+03   12.9   0.1   2.2   2   0   0   2   2   2   0 -
3300020464_1772759   -          aln                  -                8.7   22.5   0.0        11   22.1   0.0   1.2   1   0   0   1   1   1   0 -
3300018965_592730    -          aln                  -                8.7   22.5   0.0        12   22.0   0.0   1.3   1   0   0   1   1   1   0 -
3300006052_12629260  -          aln                  -                8.7   22.5   0.0        10   22.2   0.0   1.2   1   0   0   1   1   1   0 -
3300027549_379648    -          aln                  -                8.7   22.5   0.0       9.4   22.4   0.0   1.1   1   0   0   1   1   1   0 -
3300022306_1647854   -          aln                  -                8.7   22.5   0.5       9.8   22.3   0.0   1.4   2   0   0   2   2   1   0 -
3300005441_29191990  -          aln                  -                8.7   22.5   0.0        13   21.9   0.0   1.3   1   0   0   1   1   1   0 -
3300009709_8602498   -          aln                  -                8.7   22.5   1.5        13   21.9   0.8   1.6   2   0   0   2   2   1   0 -
3300006224_19296585  -          aln                  -                8.7   22.5   0.0        73   19.5   0.0   2.1   1   1   0   1   1   1   0 -
3300033418_4833443   -          aln                  -                8.7   22.5   0.1        15   21.7   0.1   1.6   1   1   0   1   1   1   0 -
3300018819_349857    -          aln                  -                8.7   22.5   0.0        10   22.2   0.0   1.1   1   0   0   1   1   1   0 -
3300020230_796903    -          aln                  -                8.7   22.5   3.0   1.2e+05    9.3   0.2   4.2   4   0   0   4   4   1   0 -
3300007240_308483    -          aln                  -                8.7   22.5   0.0        19   21.4   0.0   1.7   1   1   0   1   1   1   0 -
3300018942_644418    -          aln                  -                8.7   22.5   0.0        13   22.0   0.0   1.3   1   0   0   1   1   1   0 -
3300018771_98390     -          aln                  -                8.7   22.5   0.0        17   21.6   0.0   1.5   2   0   0   2   2   1   0 -
3300009593_28816615  -          aln                  -                8.7   22.5   0.1       9.7   22.3   0.1   1.1   1   0   0   1   1   1   0 -
3300018925_7458      -          aln                  -                8.7   22.5   1.6   2.5e+02   17.8   0.7   3.3   3   0   0   3   3   1   0 -
3300018038_924757    -          aln                  -                8.7   22.5   0.1   3.8e+02   17.2   0.1   2.9   2   1   0   2   2   1   0 -
3300002469_20966798  -          aln                  -                8.7   22.5   1.2        13   21.9   1.2   1.5   1   1   0   1   1   1   0 -
3300009162_8819234   -          aln                  -                8.7   22.5   0.0        11   22.1   0.0   1.2   1   0   0   1   1   1   0 -
3300005364_8931744   -          aln                  -                8.7   22.5   0.1        35   20.5   0.1   1.9   1   1   0   1   1   1   0 -
3300012929_1942839   -          aln                  -                8.7   22.5   3.5        78   19.4   0.4   2.4   2   0   0   2   2   1   0 -
3300019007_217713    -          aln                  -                8.7   22.5   1.3   4.6e+02   16.9   0.0   3.0   2   2   0   2   2   1   0 -
3300008040_206857    -          aln                  -                8.7   22.5   0.5        37   20.5   0.2   2.0   2   0   0   2   2   1   0 -
3300003858_41738411  -          aln                  -                8.7   22.5   0.5        15   21.7   0.5   1.4   1   0   0   1   1   1   0 -
802624993soil_C      -          aln                  -                8.7   22.5   0.1        15   21.7   0.1   1.4   1   0   0   1   1   1   0 -
3300008212_109985    -          aln                  -                8.7   22.5   0.0        11   22.1   0.0   1.2   1   0   0   1   1   1   0 -
3300005589_7341181   -          aln                  -                8.7   22.5   0.1        11   22.2   0.1   1.1   1   0   0   1   1   1   0 -
3300005615_45648792  -          aln                  -                8.7   22.5   0.1        15   21.7   0.1   1.4   1   1   0   1   1   1   0 -
3300008006_22402     -          aln                  -                8.7   22.5   0.0       9.3   22.4   0.0   1.1   1   0   0   1   1   1   0 -
3300012692_97611     -          aln                  -                8.7   22.5   0.0        34   20.6   0.0   1.8   1   1   1   2   2   1   0 -
3300012355_519667    -          aln                  -                8.7   22.5   0.5        90   19.2   0.0   2.9   2   1   0   2   2   1   0 -
3300002907_24449321  -          aln                  -                8.7   22.5   0.3        15   21.7   0.0   1.5   2   0   0   2   2   1   0 -
3300007521_7162224   -          aln                  -                8.7   22.5   0.0        18   21.5   0.0   1.5   1   1   0   1   1   1   0 -
3300005366_18053936  -          aln                  -                8.7   22.5   0.0       9.7   22.3   0.0   1.1   1   0   0   1   1   1   0 -
3300004621_538312    -          aln                  -                8.7   22.5   0.0        12   22.0   0.0   1.2   1   0   0   1   1   1   0 -
1149041022soil_C     -          aln                  -                8.7   22.5   0.1       8.7   22.5   0.1   1.0   1   0   0   1   1   1   0 -
3300032897_4165372   -          aln                  -                8.8   22.5   0.0        56   19.9   0.0   2.1   1   1   0   1   1   1   0 -
3300021405_2200360   -          aln                  -                8.8   22.5   1.0   2.2e+03   14.8   0.3   3.2   3   1   0   3   3   1   0 -
3300002505_19498945  -          aln                  -                8.8   22.5   0.0        14   21.8   0.0   1.3   1   0   0   1   1   1   0 -
3300005662_11704936  -          aln                  -                8.8   22.5   0.2        11   22.1   0.2   1.2   1   0   0   1   1   1   0 -
3300001587_2044387   -          aln                  -                8.8   22.5   0.4       8.8   22.5   0.4   1.0   1   0   0   1   1   1   0 -
3300031231_15621801  -          aln                  -                8.8   22.5   2.8   4.1e+03   13.9   0.4   2.8   2   1   0   2   2   1   0 -
3300003203_3525014   -          aln                  -                8.8   22.5   0.2        12   22.0   0.2   1.3   1   0   0   1   1   1   0 -
3300012683_702862    -          aln                  -                8.8   22.5   0.2   7.2e+02   16.3   0.2   3.3   2   1   0   2   2   1   0 -
3300005713_20716920  -          aln                  -                8.8   22.5   0.0   1.4e+03   15.4   0.3   3.2   3   1   0   3   3   1   0 -
3300001461_17180436  -          aln                  -                8.8   22.5   0.0       9.3   22.4   0.0   1.1   1   0   0   1   1   1   0 -
3300031717_1053736   -          aln                  -                8.8   22.5   0.8        21   21.2   0.2   1.9   2   1   0   2   2   1   0 -
3300018063_1762792   -          aln                  -                8.8   22.5   0.0        32   20.7   0.0   1.9   1   1   0   1   1   1   0 -
3300032540_251239    -          aln                  -                8.8   22.5   0.0        40   20.4   0.0   2.2   2   0   0   2   2   1   0 -
3300008016_7069      -          aln                  -                8.8   22.5   0.0        17   21.6   0.0   1.5   1   0   0   1   1   1   0 -
3300010159_5579833   -          aln                  -                8.8   22.5   0.3        12   22.0   0.3   1.3   1   1   0   1   1   1   0 -
1240723405lake       -          aln                  -                8.8   22.5   0.1        12   22.1   0.1   1.3   1   0   0   1   1   1   0 -
3300010160_659678    -          aln                  -                8.8   22.5   1.9   5.8e+03   13.4   0.1   3.6   3   0   0   3   3   1   0 -
3300005616_52124546  -          aln                  -                8.8   22.5   0.1        65   19.7   0.1   2.1   1   1   0   1   1   1   0 -
3300002042_565515    -          aln                  -                8.8   22.5   0.3        15   21.8   0.3   1.4   1   1   0   1   1   1   0 -
814364871soil_C      -          aln                  -                8.8   22.5   0.0        16   21.6   0.0   1.4   1   0   0   1   1   1   0 -
3300004092_107521164 -          aln                  -                8.8   22.5   0.0        13   21.9   0.0   1.4   1   0   0   1   1   1   0 -
3300002153_15462529  -          aln                  -                8.8   22.5   1.2   1.2e+02   18.8   0.3   2.0   2   0   0   2   2   1   0 -
3300030758_110351    -          aln                  -                8.8   22.5   2.1        19   21.4   2.1   1.6   1   1   0   1   1   1   0 -
3300019033_32238     -          aln                  -                8.8   22.5   0.2        24   21.1   0.0   1.8   2   0   0   2   2   1   0 -
3300009515_1675953   -          aln                  -                8.8   22.5   0.0   4.8e+02   16.9   0.0   2.2   2   0   0   2   2   1   0 -
3300003203_21340878  -          aln                  -                8.8   22.5   0.0   6.3e+03   13.3   0.0   2.1   2   0   0   2   2   2   0 -
3300012209_3374984   -          aln                  -                8.8   22.5   0.1        64   19.7   0.0   2.3   2   1   0   2   2   1   0 -
3300020190_1268583   -          aln                  -                8.8   22.5   0.3        13   21.9   0.3   1.4   1   0   0   1   1   1   0 -
3300005436_2265404   -          aln                  -                8.8   22.5   0.7   1.1e+03   15.7   0.1   3.3   2   2   0   2   2   1   0 -
3300009839_1526598   -          aln                  -                8.8   22.5   0.3   2.7e+04   11.3   0.1   2.3   2   0   0   2   2   2   0 -
3300001284_5359060   -          aln                  -                8.8   22.5   0.1        54   19.9   0.0   1.9   2   0   0   2   2   1   0 -
3300005616_50461158  -          aln                  -                8.8   22.5   0.1        11   22.1   0.1   1.2   1   0   0   1   1   1   0 -
3300025467_88129     -          aln                  -                8.8   22.5   0.9     6e+03   13.4   0.1   3.2   2   2   0   2   2   1   0 -
3300018941_106331    -          aln                  -                8.8   22.5   0.1   2.9e+02   17.6   0.1   2.6   1   1   0   1   1   1   0 -
3300020057_1440550   -          aln                  -                8.8   22.5   0.1        37   20.5   0.1   2.0   1   1   0   1   1   1   0 -
3300004782_20264679  -          aln                  -                8.8   22.5   0.1        12   22.0   0.1   1.2   1   0   0   1   1   1   0 -
3300005713_22358722  -          aln                  -                8.8   22.5   1.2   2.6e+02   17.8   0.2   2.7   2   1   0   2   2   1   0 -
3300005764_22314656  -          aln                  -                8.8   22.5   0.1   3.9e+03   14.0   0.1   2.8   2   1   0   2   2   1   0 -
3300007177_1215990   -          aln                  -                8.8   22.5   0.2   2.7e+04   11.3   0.1   2.8   2   0   0   2   2   2   0 -
3300022726_1588023   -          aln                  -                8.8   22.5   1.5        16   21.6   0.1   1.9   2   1   1   3   3   1   0 -
3300000564_8009365   -          aln                  -                8.9   22.5   0.1        12   22.1   0.1   1.2   1   0   0   1   1   1   0 -
3300036111_7902      -          aln                  -                8.9   22.5   4.1        56   19.9   0.0   3.6   4   1   0   4   4   1   0 -
3300001538_1275116   -          aln                  -                8.9   22.5   0.1        11   22.2   0.1   1.2   1   0   0   1   1   1   0 -
3300000789_2948241   -          aln                  -                8.9   22.5   0.3   1.4e+05    9.0   0.0   3.9   4   1   0   4   4   1   0 -
3300031057_7971615   -          aln                  -                8.9   22.5   0.3        46   20.2   0.3   1.9   1   1   0   1   1   1   0 -
3300025867_686205    -          aln                  -                8.9   22.5   6.1        76   19.5   4.7   2.3   2   0   0   2   2   1   0 -
788938104A           -          aln                  -                8.9   22.5   0.0       8.9   22.5   0.0   1.0   1   0   0   1   1   1   0 -
2799112845_1889      -          aln                  -                8.9   22.5  33.7     1e+05    9.4   0.3  10.8  10   4   2  12  12   3   0 -
3300025934_1047123   -          aln                  -                8.9   22.5   4.4        72   19.5   0.4   3.8   3   2   1   4   4   1   0 -
3300032093_1864383   -          aln                  -                8.9   22.5   0.1        62   19.8   0.1   2.3   1   1   0   1   1   1   0 -
3300006356_250874    -          aln                  -                8.9   22.5   0.0        13   21.9   0.0   1.3   1   0   0   1   1   1   0 -
3300031717_695106    -          aln                  -                8.9   22.5   0.7        14   21.8   0.7   1.4   1   0   0   1   1   1   0 -
3300030961_196526    -          aln                  -                8.9   22.5   0.0        13   21.9   0.0   1.2   1   0   0   1   1   1   0 -
3300015360_2934383   -          aln                  -                8.9   22.5   0.3   3.5e+04   10.9   0.1   3.3   2   1   0   2   2   1   0 -
3300025922_6048457   -          aln                  -                8.9   22.5   0.9        20   21.3   0.4   1.9   2   1   0   2   2   1   0 -
3300019055_1822839   -          aln                  -                8.9   22.5   0.1        15   21.7   0.0   1.4   2   0   0   2   2   1   0 -
3300032167_4329140   -          aln                  -                8.9   22.4   0.9   2.7e+04   11.3   0.3   2.8   2   0   0   2   2   2   0 -
3300002119_4817686   -          aln                  -                8.9   22.4   0.1        13   22.0   0.1   1.3   1   1   0   1   1   1   0 -
3300003858_29865085  -          aln                  -                8.9   22.4   0.4        41   20.3   0.4   1.8   1   1   0   1   1   1   0 -
3300022936_745430    -          aln                  -                8.9   22.4   0.1        30   20.8   0.1   2.0   1   1   0   1   1   1   0 -
3300006894_15902154  -          aln                  -                8.9   22.4   0.9   2.1e+03   14.8   0.1   3.1   1   1   2   3   3   1   0 -
38823575soil_A       -          aln                  -                8.9   22.4   0.1        45   20.2   0.1   1.8   1   1   0   1   1   1   0 -
3300032144_1099081   -          aln                  -                8.9   22.4   0.2   5.6e+04   10.3   0.0   2.7   2   1   0   2   2   2   0 -
3300007230_437543    -          aln                  -                8.9   22.4   0.1     9e+03   12.8   0.0   2.2   2   0   0   2   2   2   0 -
3300005529_17442094  -          aln                  -                8.9   22.4   0.0        11   22.1   0.0   1.2   1   0   0   1   1   1   0 -
3300000128_82080002  -          aln                  -                8.9   22.4   0.0        12   22.0   0.0   1.3   1   0   0   1   1   1   0 -
3300022724_1004311   -          aln                  -                8.9   22.4   0.8        13   21.9   0.8   1.3   1   0   0   1   1   1   0 -
3300009436_7898983   -          aln                  -                8.9   22.4   0.1     1e+02   19.1   0.1   2.1   2   0   0   2   2   1   0 -
3300003218_7130511   -          aln                  -                8.9   22.4   1.0   4.4e+02   17.0   0.0   2.2   2   0   0   2   2   1   0 -
3300004507_92219     -          aln                  -                8.9   22.4   0.0        25   21.0   0.0   1.8   1   0   0   1   1   1   0 -
3300023184_967432    -          aln                  -                8.9   22.4   0.1   2.4e+04   11.4   0.0   3.7   4   0   0   4   4   1   0 -
3300009773_353894    -          aln                  -                8.9   22.4   0.0   2.7e+04   11.3   0.0   2.9   2   0   0   2   2   2   0 -
3300007521_8262325   -          aln                  -                8.9   22.4   0.5        11   22.1   0.5   1.2   1   0   0   1   1   1   0 -
3300009593_3671085   -          aln                  -                8.9   22.4   2.2        28   20.8   0.1   2.5   2   1   0   2   2   1   0 -
3300019007_159137    -          aln                  -                8.9   22.4   0.0   1.6e+04   12.0   0.0   2.3   2   0   0   2   2   2   0 -
3300005444_14987364  -          aln                  -                8.9   22.4   0.0        10   22.3   0.0   1.1   1   0   0   1   1   1   0 -
3300033557_2633139   -          aln                  -                8.9   22.4   0.0        47   20.1   0.0   2.1   1   1   0   1   1   1   0 -
3300032013_3911033   -          aln                  -                8.9   22.4   0.3        15   21.7   0.3   1.5   1   1   0   1   1   1   0 -
3300000418_22619954  -          aln                  -                8.9   22.4   0.0   7.1e+05    6.7   0.0   3.1   3   0   0   3   3   0   0 -
3300006057_205878    -          aln                  -                8.9   22.4   0.0        19   21.4   0.0   1.6   1   0   0   1   1   1   0 -
3300013307_1597036   -          aln                  -                8.9   22.4   0.3        39   20.4   0.3   2.2   1   0   0   1   1   1   0 -
3300016700_313041    -          aln                  -                  9   22.4   0.0        11   22.2   0.0   1.2   1   0   0   1   1   1   0 -
3300019053_26902     -          aln                  -                  9   22.4   0.1   3.2e+05    7.8   0.0   4.3   4   1   0   4   4   2   0 -
3300033513_16262461  -          aln                  -                  9   22.4   0.2        14   21.8   0.2   1.3   1   0   0   1   1   1   0 -
3300003985_1776002   -          aln                  -                  9   22.4   0.2        34   20.6   0.1   1.8   1   1   1   2   2   1   0 -
3300009467_578032    -          aln                  -                  9   22.4   1.3   1.3e+02   18.7   0.1   2.6   2   1   0   2   2   1   0 -
3300005333_10982177  -          aln                  -                  9   22.4   0.0        24   21.0   0.0   1.7   1   1   0   1   1   1   0 -
3300018859_125482    -          aln                  -                  9   22.4   1.7   1.9e+03   15.0   0.8   2.6   2   1   0   2   2   1   0 -
3300036177_135044    -          aln                  -                  9   22.4   0.1        16   21.6   0.1   1.3   1   0   0   1   1   1   0 -
3300009394_296465    -          aln                  -                  9   22.4   0.0       9.9   22.3   0.0   1.1   1   0   0   1   1   1   0 -
3300012189_1555033   -          aln                  -                  9   22.4   1.4   4.7e+02   16.9   0.5   3.3   2   1   0   2   2   1   0 -
3300031946_3403053   -          aln                  -                  9   22.4   0.0        30   20.7   0.0   1.8   1   1   0   1   1   1   0 -
3300012470_71687     -          aln                  -                  9   22.4   0.0        15   21.7   0.0   1.4   1   0   0   1   1   1   0 -
3300010392_9743507   -          aln                  -                  9   22.4   0.0   2.8e+02   17.7   0.0   2.7   2   1   0   2   2   1   0 -
3300000793_118839835 -          aln                  -                  9   22.4   0.3        47   20.1   0.3   1.8   1   1   0   1   1   1   0 -
3300005535_22113040  -          aln                  -                  9   22.4   0.1        40   20.3   0.1   1.9   1   1   0   1   1   1   0 -
3300008998_3723369   -          aln                  -                  9   22.4   0.0       9.7   22.3   0.0   1.0   1   0   0   1   1   1   0 -
3300031834_3668980   -          aln                  -                  9   22.4   0.4        16   21.6   0.4   1.5   1   0   0   1   1   1   0 -
219139602soil_C      -          aln                  -                  9   22.4   0.1        12   22.0   0.1   1.3   1   0   0   1   1   1   0 -
3300001417_12829287  -          aln                  -                  9   22.4   0.3        11   22.2   0.3   1.1   1   0   0   1   1   1   0 -
3300023114_1470137   -          aln                  -                  9   22.4   0.1        50   20.0   0.1   1.9   1   1   0   1   1   1   0 -
3300010379_20207156  -          aln                  -                  9   22.4   0.1        14   21.8   0.1   1.5   1   0   0   1   1   1   0 -
3300019013_768300    -          aln                  -                  9   22.4   0.0        13   22.0   0.0   1.3   1   0   0   1   1   1   0 -
3300010362_4943345   -          aln                  -                  9   22.4   0.0   1.4e+04   12.2   0.0   2.9   2   1   0   2   2   1   0 -
3300001369_4293761   -          aln                  -                  9   22.4   0.1        51   20.0   0.1   1.9   1   1   0   1   1   1   0 -
3300005355_15889761  -          aln                  -                  9   22.4   0.1        12   22.0   0.1   1.2   1   0   0   1   1   1   0 -
3300001403_462354    -          aln                  -                  9   22.4   0.2        11   22.2   0.2   1.2   1   0   0   1   1   1   0 -
3300036111_71388     -          aln                  -                  9   22.4   0.0        14   21.8   0.0   1.4   1   0   0   1   1   1   0 -
3300031236_3312038   -          aln                  -                  9   22.4   2.9   2.3e+04   11.5   0.0   3.1   3   0   0   3   3   2   0 -
3300001448_2069065   -          aln                  -                  9   22.4   1.0        96   19.1   1.0   2.0   1   1   0   1   1   1   0 -
3300000793_100955483 -          aln                  -                  9   22.4   0.2        11   22.2   0.2   1.2   1   0   0   1   1   1   0 -
3300035674_1288237   -          aln                  -                  9   22.4   0.0        15   21.7   0.0   1.4   1   0   0   1   1   1   0 -
3300003203_9003693   -          aln                  -                  9   22.4   0.0        12   22.0   0.0   1.2   1   0   0   1   1   1   0 -
3300019029_489290    -          aln                  -                  9   22.4   0.0        12   22.0   0.0   1.2   1   0   0   1   1   1   0 -
3300018707_22955     -          aln                  -                  9   22.4   0.0        23   21.2   0.0   1.7   1   0   0   1   1   1   0 -
3300002902_5966354   -          aln                  -                  9   22.4   0.1        12   22.1   0.1   1.3   1   1   0   1   1   1   0 -
2728369482_5163      -          aln                  -                  9   22.4   0.6        92   19.2   0.1   3.2   2   0   0   2   2   1   0 -
3300007213_105406    -          aln                  -                  9   22.4   0.0        12   22.0   0.0   1.2   1   0   0   1   1   1   0 -
3300018948_384022    -          aln                  -                  9   22.4   0.0        16   21.7   0.0   1.4   1   0   0   1   1   1   0 -
3300006033_328496    -          aln                  -                  9   22.4   0.1        30   20.7   0.1   1.9   1   1   0   1   1   1   0 -
3300028577_86432     -          aln                  -                9.1   22.4   0.0   1.3e+05    9.1   0.0   3.7   3   0   0   3   3   1   0 -
3300011935_102959    -          aln                  -                9.1   22.4   0.0        11   22.1   0.0   1.2   1   0   0   1   1   1   0 -
3300013937_16048     -          aln                  -                9.1   22.4   0.8        52   20.0   0.8   2.0   1   1   0   1   1   1   0 -
3300002469_1395322   -          aln                  -                9.1   22.4   0.0        15   21.7   0.0   1.4   1   0   0   1   1   1   0 -
3300025918_1579249   -          aln                  -                9.1   22.4   0.1        58   19.8   0.1   2.3   1   1   0   1   1   1   0 -
3300030709_11740     -          aln                  -                9.1   22.4   0.3     1e+02   19.0   0.0   2.9   3   0   0   3   3   1   0 -
3300025664_702917    -          aln                  -                9.1   22.4   0.0        11   22.1   0.0   1.2   1   0   0   1   1   1   0 -
3300009527_2549417   -          aln                  -                9.1   22.4   0.1     1e+02   19.1   0.1   1.9   1   1   0   1   1   1   0 -
3300031645_621895    -          aln                  -                9.1   22.4   0.4        33   20.6   0.2   2.1   2   1   0   2   2   1   0 -
3300003985_420571    -          aln                  -                9.1   22.4   0.1        12   22.0   0.1   1.2   1   0   0   1   1   1   0 -
3300034357_1356814   -          aln                  -                9.1   22.4   0.0       9.1   22.4   0.0   1.0   1   0   0   1   1   1   0 -
3300009080_6101278   -          aln                  -                9.1   22.4   0.0        50   20.1   0.0   1.8   1   1   0   1   1   1   0 -
3300002906_4186190   -          aln                  -                9.1   22.4   0.3     4e+04   10.8   0.0   2.2   2   0   0   2   2   2   0 -
3300005525_2044546   -          aln                  -                9.1   22.4   0.0        15   21.7   0.0   1.3   1   0   0   1   1   1   0 -
3300024342_1197136   -          aln                  -                9.1   22.4   1.4        16   21.6   1.4   1.4   1   0   0   1   1   1   0 -
3300002450_83263     -          aln                  -                9.1   22.4   6.8   6.5e+04   10.1   0.1   5.4   6   0   0   6   6   1   0 -
3300030688_5125396   -          aln                  -                9.1   22.4   0.3        70   19.6   0.3   2.0   1   1   0   1   1   1   0 -
