#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300025532_271789    -          aln                  -                6.3   22.9   0.2        41   20.3   0.2   2.1   1   1   0   1   1   1   0 -
3300012394_104077    -          aln                  -                6.3   22.9   0.0        25   21.0   0.0   2.1   1   1   0   1   1   1   0 -
3300005333_10755932  -          aln                  -                6.3   22.9   0.0        14   21.8   0.0   1.5   2   0   0   2   2   1   0 -
3300018038_994765    -          aln                  -                6.3   22.9   0.9        28   20.9   0.1   2.3   2   0   0   2   2   1   0 -
3300027549_472315    -          aln                  -                6.3   22.9   0.0        17   21.6   0.0   1.8   1   1   0   1   1   1   0 -
3300035214_998506    -          aln                  -                6.3   22.9   0.0        41   20.3   0.0   1.9   1   1   0   1   1   1   0 -
3300009550_15828256  -          aln                  -                6.3   22.9   0.1       6.3   22.9   0.1   1.0   1   0   0   1   1   1   0 -
3300021333_241162    -          aln                  -                6.3   22.9   0.1        26   20.9   0.1   1.8   1   1   0   1   1   1   0 -
3300009083_2865894   -          aln                  -                6.3   22.9   0.0        75   19.5   0.0   2.4   2   1   0   2   2   1   0 -
2515154051_1125      -          aln                  -                6.4   22.9  28.5   4.2e+05    7.5   0.1  10.9  11   0   0  11  11   0   0 -
3300005616_10455693  -          aln                  -                6.4   22.9   0.1        14   21.8   0.1   1.6   1   1   0   1   1   1   0 -
3300018085_1650170   -          aln                  -                6.4   22.9   0.1        53   20.0   0.1   2.2   1   1   0   1   1   1   0 -
3300033513_1419278   -          aln                  -                6.4   22.9   0.6     4e+05    7.5   0.1   4.0   4   0   0   4   4   1   0 -
3300031057_4855975   -          aln                  -                6.4   22.9   0.3        25   21.0   0.4   1.9   2   0   0   2   2   1   0 -
3300005713_28200713  -          aln                  -                6.4   22.9   0.0        43   20.3   0.0   2.3   2   1   0   2   2   1   0 -
3300021333_210054    -          aln                  -                6.4   22.9   0.4   2.1e+02   18.0   0.1   2.9   2   2   0   2   2   1   0 -
3300000564_20408963  -          aln                  -                6.4   22.9   0.1       8.6   22.5   0.1   1.3   1   0   0   1   1   1   0 -
3300002721_6097478   -          aln                  -                6.4   22.9   0.2       9.6   22.3   0.1   1.4   2   0   0   2   2   1   0 -
3300019024_975550    -          aln                  -                6.4   22.9   0.0       9.7   22.3   0.0   1.4   1   1   0   1   1   1   0 -
3300008045_69619     -          aln                  -                6.4   22.9   1.1        41   20.3   0.1   2.2   1   1   1   2   2   1   0 -
3300005353_29341947  -          aln                  -                6.4   22.9   0.0        23   21.1   0.0   1.8   1   1   0   1   1   1   0 -
3300006224_44973891  -          aln                  -                6.4   22.9   0.2        13   21.9   0.2   1.5   1   1   0   1   1   1   0 -
3300001465_5828733   -          aln                  -                6.4   22.9   0.6        42   20.3   0.1   2.3   2   1   0   2   2   1   0 -
3300009521_316908    -          aln                  -                6.4   22.9   0.9        13   22.0   0.1   1.9   2   0   0   2   2   1   0 -
3300031114_905871    -          aln                  -                6.4   22.9   1.5   1.1e+02   19.0   0.3   2.7   2   1   0   2   2   1   0 -
3300031236_6946600   -          aln                  -                6.4   22.9   0.1        13   21.9   0.1   1.6   1   0   0   1   1   1   0 -
3300002788_2370231   -          aln                  -                6.4   22.9   0.0        92   19.2   0.0   2.3   2   1   0   2   2   1   0 -
3300031813_1154691   -          aln                  -                6.4   22.9   0.7       6.4   22.9   0.7   1.9   2   1   0   2   2   1   0 -
3300033513_8435261   -          aln                  -                6.4   22.9   0.1   4.9e+02   16.9   0.1   2.7   2   1   0   2   2   1   0 -
3300001539_2941449   -          aln                  -                6.4   22.9   0.4        10   22.2   0.4   1.4   1   1   0   1   1   1   0 -
3300010033_452739    -          aln                  -                6.4   22.9   0.0        11   22.2   0.0   1.4   1   0   0   1   1   1   0 -
3300031645_1152301   -          aln                  -                6.4   22.9   0.0        16   21.6   0.0   1.6   2   0   0   2   2   1   0 -
3300005525_1033510   -          aln                  -                6.4   22.9   0.0        16   21.6   0.0   1.7   1   1   0   1   1   1   0 -
3300005999_764013    -          aln                  -                6.4   22.9   0.0       8.3   22.5   0.0   1.2   1   0   0   1   1   1   0 -
3300020818_1267583   -          aln                  -                6.4   22.9   0.1       8.8   22.5   0.1   1.4   1   1   0   1   1   1   0 -
3300028887_181030    -          aln                  -                6.4   22.9   4.4   4.6e+05    7.3   0.1   5.4   4   1   0   4   4   0   0 -
3300019148_518571    -          aln                  -                6.4   22.9   1.0       8.9   22.4   1.0   1.2   1   0   0   1   1   1   0 -
3300035133_385389    -          aln                  -                6.4   22.9   1.5   4.1e+02   17.1   0.0   2.9   2   2   0   2   2   1   0 -
3300021051_95481     -          aln                  -                6.4   22.9   0.8       6.4   22.9   0.8   1.7   2   0   0   2   2   1   0 -
3300011340_1835898   -          aln                  -                6.4   22.9   0.0   4.8e+02   16.9   0.0   3.1   3   0   0   3   3   1   0 -
3300012925_5875152   -          aln                  -                6.4   22.9   0.4   5.8e+03   13.4   0.0   2.9   2   1   0   2   2   1   0 -
3300009384_75778     -          aln                  -                6.4   22.9   0.0        27   20.9   0.0   1.8   1   1   0   1   1   1   0 -
3300005764_5339345   -          aln                  -                6.4   22.9   0.8   8.7e+04    9.7   0.0   3.1   2   1   0   2   2   2   0 -
3300025930_5909427   -          aln                  -                6.4   22.9   0.2       9.7   22.3   0.2   1.3   1   0   0   1   1   1   0 -
3300005713_19258560  -          aln                  -                6.4   22.9   0.0       7.4   22.7   0.0   1.1   1   0   0   1   1   1   0 -
3300003671_265603    -          aln                  -                6.4   22.9   0.0        11   22.1   0.0   1.4   1   0   0   1   1   1   0 -
3300004114_37024776  -          aln                  -                6.4   22.9   0.0        34   20.6   0.0   1.9   1   1   0   1   1   1   0 -
3300028536_2473897   -          aln                  -                6.4   22.9   1.1   1.5e+02   18.5   0.1   2.1   2   0   0   2   2   1   0 -
3300008381_49980     -          aln                  -                6.4   22.9   0.0       7.3   22.7   0.0   1.1   1   0   0   1   1   1   0 -
2831983634_2086      -          aln                  -                6.4   22.9   0.6   9.9e+03   12.7   0.0   2.4   2   0   0   2   2   2   0 -
3300004092_75131555  -          aln                  -                6.4   22.9   0.2         9   22.4   0.2   1.3   1   1   0   1   1   1   0 -
3300027549_57842     -          aln                  -                6.4   22.9   0.2        12   22.0   0.2   1.5   1   1   0   1   1   1   0 -
3300005441_51246084  -          aln                  -                6.4   22.9   0.8        19   21.4   0.8   1.7   1   1   0   1   1   1   0 -
3300019006_567710    -          aln                  -                6.4   22.9   0.5        34   20.6   0.1   1.9   2   0   0   2   2   1   0 -
3300034357_2039653   -          aln                  -                6.4   22.9   0.1        18   21.4   0.1   1.7   1   1   0   1   1   1   0 -
3300004092_34198987  -          aln                  -                6.4   22.9   0.1        11   22.2   0.1   1.4   1   0   0   1   1   1   0 -
3300009022_754227    -          aln                  -                6.4   22.9   0.2        12   22.0   0.2   1.5   1   0   0   1   1   1   0 -
3300005074_170619    -          aln                  -                6.4   22.9   0.0        14   21.8   0.0   1.6   1   0   0   1   1   1   0 -
3300033405_3722378   -          aln                  -                6.4   22.9   1.2     1e+04   12.6   0.5   2.9   2   1   0   2   2   1   0 -
3300001369_13357077  -          aln                  -                6.5   22.9   0.0       6.9   22.8   0.0   1.1   1   0   0   1   1   1   0 -
3300019028_1217906   -          aln                  -                6.5   22.9   0.2   4.8e+04   10.5   0.0   2.6   2   1   1   3   3   2   0 -
3300005444_27459811  -          aln                  -                6.5   22.9   0.0        10   22.3   0.0   1.3   1   0   0   1   1   1   0 -
3300005441_39001619  -          aln                  -                6.5   22.9   0.1   1.2e+04   12.4   0.0   2.3   2   1   0   2   2   2   0 -
3300000131_72254808  -          aln                  -                6.5   22.9   0.0       6.8   22.8   0.0   1.1   1   0   0   1   1   1   0 -
3300019253_201943    -          aln                  -                6.5   22.9   0.7   2.1e+04   11.6   0.1   2.2   2   0   0   2   2   2   0 -
3300008993_320910    -          aln                  -                6.5   22.9   0.2        10   22.3   0.2   1.3   1   0   0   1   1   1   0 -
3300005713_33130905  -          aln                  -                6.5   22.9   0.2        42   20.3   0.2   2.1   1   1   0   1   1   1   0 -
3300031236_5223408   -          aln                  -                6.5   22.9   0.0        14   21.8   0.0   1.5   1   0   0   1   1   1   0 -
3300030741_7032796   -          aln                  -                6.5   22.9   0.5        13   22.0   0.5   1.5   1   1   0   1   1   1   0 -
3300012394_320321    -          aln                  -                6.5   22.9   0.8        45   20.2   0.0   2.3   2   1   0   2   2   1   0 -
3300005563_9057119   -          aln                  -                6.5   22.9   0.0        26   21.0   0.0   1.9   1   1   0   1   1   1   0 -
575762019soil_D      -          aln                  -                6.5   22.9   0.3        30   20.8   0.3   1.8   1   1   0   1   1   1   0 -
3300023094_564832    -          aln                  -                6.5   22.9   2.3        17   21.5   2.0   2.0   1   1   0   1   1   1   0 -
3300005713_27931118  -          aln                  -                6.5   22.9   0.2        17   21.5   0.2   1.8   1   1   0   1   1   1   0 -
3300010044_19772895  -          aln                  -                6.5   22.9   0.3        67   19.6   0.3   2.0   1   1   0   1   1   1   0 -
3300005660_2239460   -          aln                  -                6.5   22.9   0.0       9.4   22.4   0.0   1.3   1   0   0   1   1   1   0 -
3300002119_9180452   -          aln                  -                6.5   22.9   0.1        34   20.6   0.1   2.0   1   1   0   1   1   1   0 -
3300002076_26692652  -          aln                  -                6.5   22.9   0.0       7.2   22.7   0.0   1.1   1   0   0   1   1   1   0 -
3300033402_1473135   -          aln                  -                6.5   22.9   0.0        13   21.9   0.0   1.6   1   0   0   1   1   1   0 -
3300000124_9843216   -          aln                  -                6.5   22.9   0.1       6.6   22.9   0.1   1.0   1   0   0   1   1   1   0 -
3300009156_2712495   -          aln                  -                6.5   22.9   0.1        34   20.6   0.1   2.1   1   1   0   1   1   1   0 -
3300005343_4306846   -          aln                  -                6.5   22.9   0.0       9.9   22.3   0.0   1.3   1   0   0   1   1   1   0 -
3300032504_112908    -          aln                  -                6.5   22.9   0.5       8.2   22.6   0.5   1.2   1   0   0   1   1   1   0 -
3300028649_302250    -          aln                  -                6.5   22.9   7.9       6.8   22.8   3.7   2.5   2   1   0   2   2   1   0 -
3300033418_3968648   -          aln                  -                6.5   22.9   0.8        20   21.3   0.8   1.9   1   1   0   1   1   1   0 -
3300009627_718404    -          aln                  -                6.5   22.9   0.1       8.2   22.6   0.1   1.1   1   0   0   1   1   1   0 -
3300009840_12770111  -          aln                  -                6.5   22.9   0.2        19   21.4   0.2   1.8   1   1   0   1   1   1   0 -
3300005713_33651826  -          aln                  -                6.5   22.9   0.1        24   21.1   0.0   2.0   2   1   0   2   2   1   0 -
3300011190_496697    -          aln                  -                6.5   22.9   0.0       9.3   22.4   0.0   1.3   1   0   0   1   1   1   0 -
3300011935_12529     -          aln                  -                6.5   22.9   0.1       8.2   22.6   0.1   1.2   1   0   0   1   1   1   0 -
3300018592_54971     -          aln                  -                6.5   22.9   0.5        13   22.0   0.5   1.6   1   1   0   1   1   1   0 -
3300010294_454370    -          aln                  -                6.5   22.9   0.2        10   22.3   0.2   1.2   1   0   0   1   1   1   0 -
329432768G           -          aln                  -                6.5   22.9   0.0       7.1   22.8   0.0   1.1   1   0   0   1   1   1   0 -
3300002504_22912790  -          aln                  -                6.5   22.9   0.0       7.8   22.6   0.0   1.1   1   0   0   1   1   1   0 -
3300034118_645454    -          aln                  -                6.5   22.9   0.0     4e+03   14.0   0.0   3.4   3   1   0   3   3   1   0 -
3300012956_2549009   -          aln                  -                6.5   22.9   0.0       9.5   22.4   0.0   1.4   1   0   0   1   1   1   0 -
3300001165_3658526   -          aln                  -                6.5   22.9   0.4        10   22.2   0.4   1.4   1   1   0   1   1   1   0 -
3300000131_36806936  -          aln                  -                6.5   22.9   0.0       6.5   22.9   0.0   1.0   1   0   0   1   1   1   0 -
3300004092_90039401  -          aln                  -                6.5   22.9   0.0       7.9   22.6   0.0   1.1   1   0   0   1   1   1   0 -
3300008013_148740    -          aln                  -                6.5   22.9   0.1        44   20.2   0.0   2.0   2   0   0   2   2   1   0 -
3300009527_9935298   -          aln                  -                6.5   22.9   0.0        34   20.6   0.0   1.9   1   1   0   1   1   1   0 -
3300010396_32109052  -          aln                  -                6.5   22.9   0.0       8.6   22.5   0.0   1.2   1   0   0   1   1   1   0 -
3300018941_501459    -          aln                  -                6.5   22.9   0.1        37   20.5   0.0   2.0   2   0   0   2   2   1   0 -
3300009083_864607    -          aln                  -                6.5   22.9   0.6        27   20.9   0.1   2.4   2   1   0   2   2   1   0 -
3300034118_832931    -          aln                  -                6.5   22.9   0.1        30   20.8   0.1   2.1   1   1   0   1   1   1   0 -
3300005343_34443478  -          aln                  -                6.5   22.9   0.0        10   22.3   0.0   1.3   1   0   0   1   1   1   0 -
3300004121_77437     -          aln                  -                6.5   22.9   0.8   6.2e+02   16.5   0.1   2.1   2   0   0   2   2   1   0 -
3300003203_25663397  -          aln                  -                6.5   22.9   0.1        12   22.0   0.0   1.5   2   0   0   2   2   1   0 -
3300010313_367463    -          aln                  -                6.6   22.9   1.6        21   21.3   0.0   2.3   2   1   0   2   2   1   0 -
3300000128_38713181  -          aln                  -                6.6   22.9   0.2        78   19.4   0.1   2.3   2   1   1   3   3   1   0 -
3300010362_15266274  -          aln                  -                6.6   22.9   0.6       9.2   22.4   0.6   1.3   1   0   0   1   1   1   0 -
3300004092_62607012  -          aln                  -                6.6   22.9   0.0       8.7   22.5   0.0   1.2   1   0   0   1   1   1   0 -
3300009392_151456    -          aln                  -                6.6   22.9   0.5       9.2   22.4   0.5   1.4   1   1   0   1   1   1   0 -
3300008993_222407    -          aln                  -                6.6   22.9   0.0       7.7   22.7   0.0   1.1   1   0   0   1   1   1   0 -
3300026525_428268    -          aln                  -                6.6   22.9   4.5   2.4e+02   17.9   0.3   2.8   2   1   1   3   3   1   0 -
3300033527_286368    -          aln                  -                6.6   22.9   0.1        15   21.7   0.1   1.6   1   1   0   1   1   1   0 -
3300010362_11135843  -          aln                  -                6.6   22.9   0.0        48   20.1   0.0   1.9   1   1   0   1   1   1   0 -
3300012956_837786    -          aln                  -                6.6   22.9   0.0        17   21.6   0.0   1.8   1   0   0   1   1   1   0 -
3300000128_3226118   -          aln                  -                6.6   22.9   0.0         8   22.6   0.0   1.2   1   0   0   1   1   1   0 -
3300031813_74748     -          aln                  -                6.6   22.9   0.3   3.1e+02   17.5   0.0   3.7   4   0   0   4   4   1   0 -
3300005615_25074773  -          aln                  -                6.6   22.9   0.0        12   22.1   0.0   1.4   1   1   0   1   1   1   0 -
3300019138_404158    -          aln                  -                6.6   22.9   0.0       7.4   22.7   0.0   1.1   1   0   0   1   1   1   0 -
3300009697_2969717   -          aln                  -                6.6   22.9   0.0       9.2   22.4   0.0   1.2   1   0   0   1   1   1   0 -
3300004113_5616186   -          aln                  -                6.6   22.9   0.0       7.6   22.7   0.0   1.1   1   0   0   1   1   1   0 -
3300006052_7118241   -          aln                  -                6.6   22.9   0.0        11   22.1   0.0   1.4   1   1   0   1   1   1   0 -
3300004114_54720789  -          aln                  -                6.6   22.9   0.2        51   20.0   0.2   1.9   1   1   0   1   1   1   0 -
3300009152_3803581   -          aln                  -                6.6   22.9   0.0        10   22.3   0.0   1.3   1   0   0   1   1   1   0 -
3300006894_10650424  -          aln                  -                6.6   22.9   0.0       8.2   22.6   0.0   1.2   1   0   0   1   1   1   0 -
3300006052_7316336   -          aln                  -                6.6   22.9   0.1         8   22.6   0.1   1.1   1   0   0   1   1   1   0 -
3300005343_18781681  -          aln                  -                6.6   22.9   0.0        15   21.8   0.0   1.5   1   1   0   1   1   1   0 -
3300012956_1637255   -          aln                  -                6.6   22.9   0.0        13   21.9   0.0   1.5   1   0   0   1   1   1   0 -
3300008913_27920     -          aln                  -                6.6   22.9   0.4        12   22.0   0.1   1.6   1   1   1   2   2   1   0 -
3300030000_8683382   -          aln                  -                6.6   22.9   0.2       9.7   22.3   0.2   1.3   1   0   0   1   1   1   0 -
3300026563_271001    -          aln                  -                6.6   22.9   0.0        91   19.2   0.0   2.1   1   1   0   1   1   1   0 -
3300031057_15057138  -          aln                  -                6.6   22.9   0.3        37   20.5   0.1   2.3   2   1   0   2   2   1   0 -
3300005713_3590077   -          aln                  -                6.6   22.9   1.1        25   21.0   0.4   2.2   2   1   0   2   2   1   0 -
3300021938_103029    -          aln                  -                6.6   22.9   0.0        39   20.4   0.0   2.2   1   1   0   1   1   1   0 -
3300012983_2059615   -          aln                  -                6.6   22.9   0.1   1.3e+03   15.5   0.0   2.3   2   0   0   2   2   1   0 -
3300002911_23543216  -          aln                  -                6.6   22.9   0.7        10   22.2   0.2   1.5   2   0   0   2   2   1   0 -
3300009177_34616916  -          aln                  -                6.6   22.9   0.3       9.1   22.4   0.3   1.2   1   0   0   1   1   1   0 -
3300004687_621458    -          aln                  -                6.6   22.9   0.0       9.1   22.4   0.0   1.2   1   0   0   1   1   1   0 -
3300009779_7426258   -          aln                  -                6.6   22.9   0.6        10   22.3   0.6   1.3   1   1   0   1   1   1   0 -
3300009732_57390     -          aln                  -                6.6   22.9   0.0        12   22.0   0.0   1.4   1   0   0   1   1   1   0 -
3300026458_191602    -          aln                  -                6.6   22.9   0.4   4.7e+04   10.5   0.2   2.5   2   1   0   2   2   2   0 -
3300002922_1470442   -          aln                  -                6.6   22.9   0.8       7.8   22.6   0.8   1.1   1   0   0   1   1   1   0 -
3300032167_3240040   -          aln                  -                6.6   22.9   9.9   5.1e+04   10.4   0.4   4.6   4   1   0   4   4   2   0 -
3300025784_65892     -          aln                  -                6.6   22.9   0.0        44   20.2   0.0   2.4   1   1   0   1   1   1   0 -
3300005713_29610257  -          aln                  -                6.6   22.9   0.0        64   19.7   0.0   2.2   2   0   0   2   2   1   0 -
3300001539_330839    -          aln                  -                6.6   22.9   0.0        15   21.8   0.0   1.6   1   0   0   1   1   1   0 -
3300005542_25717347  -          aln                  -                6.6   22.9   0.2       7.7   22.7   0.2   1.1   1   0   0   1   1   1   0 -
3300006393_606862    -          aln                  -                6.6   22.9   2.8        18   21.5   0.2   2.8   3   0   0   3   3   1   0 -
3300032144_3174761   -          aln                  -                6.6   22.9   0.0        16   21.6   0.0   1.7   1   1   0   1   1   1   0 -
3300003985_1141200   -          aln                  -                6.6   22.9   0.0        11   22.1   0.0   1.4   2   0   0   2   2   1   0 -
3300033513_4594134   -          aln                  -                6.6   22.9   2.0        31   20.7   0.7   2.7   2   1   0   2   2   1   0 -
3300000128_35899656  -          aln                  -                6.6   22.9   0.0       6.6   22.9   0.0   1.0   1   0   0   1   1   1   0 -
3300032897_2954804   -          aln                  -                6.6   22.9   0.0        26   21.0   0.0   1.9   2   0   0   2   2   1   0 -
3300002042_2959982   -          aln                  -                6.6   22.9   0.4        21   21.2   0.1   2.1   2   0   0   2   2   1   0 -
3300002931_362334    -          aln                  -                6.6   22.9   0.2        10   22.3   0.2   1.3   1   0   0   1   1   1   0 -
3300005353_13328905  -          aln                  -                6.7   22.9   0.0         8   22.6   0.0   1.2   1   0   0   1   1   1   0 -
3300005525_3814523   -          aln                  -                6.7   22.9   0.0       6.7   22.9   0.0   1.0   1   0   0   1   1   1   0 -
3300005518_7241747   -          aln                  -                6.7   22.9   0.4   1.2e+02   18.8   0.0   2.4   2   1   0   2   2   1   0 -
3300009527_256009    -          aln                  -                6.7   22.9   4.0   3.1e+04   11.1   0.0   3.7   3   1   0   3   3   1   0 -
3300008055_33761     -          aln                  -                6.7   22.9   0.1        72   19.5   0.0   2.2   2   0   0   2   2   1   0 -
848503967soil_D      -          aln                  -                6.7   22.9   0.0        12   22.0   0.0   1.4   1   1   0   1   1   1   0 -
3300032002_18351057  -          aln                  -                6.7   22.9   0.1   4.5e+04   10.6   0.0   2.1   2   0   0   2   2   2   0 -
2726159lake          -          aln                  -                6.7   22.9   1.4   2.4e+03   14.7   0.1   4.3   3   0   0   3   3   1   0 -
3300004092_2728673   -          aln                  -                6.7   22.9   2.1        29   20.8   2.0   2.2   1   1   1   2   2   1   0 -
3300030801_533947    -          aln                  -                6.7   22.8   0.0        10   22.3   0.0   1.4   1   0   0   1   1   1   0 -
3300008013_363677    -          aln                  -                6.7   22.8   0.0       9.5   22.4   0.0   1.3   1   0   0   1   1   1   0 -
3300006169_205536    -          aln                  -                6.7   22.8   0.3        58   19.8   0.1   2.6   2   1   0   2   2   1   0 -
3300026439_274243    -          aln                  -                6.7   22.8   0.1        61   19.8   0.0   2.3   1   1   1   2   2   1   0 -
3300009249_439622    -          aln                  -                6.7   22.8   1.2        10   22.3   1.2   1.3   1   0   0   1   1   1   0 -
3300009257_513072    -          aln                  -                6.7   22.8   0.0        45   20.2   0.0   2.1   1   1   0   1   1   1   0 -
3300005549_3065306   -          aln                  -                6.7   22.8   0.0        48   20.1   0.0   2.1   1   1   0   1   1   1   0 -
3300009696_2199570   -          aln                  -                6.7   22.8   2.6        17   21.6   0.0   2.1   2   0   0   2   2   1   0 -
3300004092_31283748  -          aln                  -                6.7   22.8   0.0       7.3   22.7   0.0   1.1   1   0   0   1   1   1   0 -
3300009702_8599625   -          aln                  -                6.7   22.8   0.0       7.4   22.7   0.0   1.1   1   0   0   1   1   1   0 -
3300025937_4517070   -          aln                  -                6.7   22.8   0.1        13   21.9   0.0   1.5   1   1   0   1   1   1   0 -
3300009156_4990288   -          aln                  -                6.7   22.8   0.2        20   21.3   0.1   1.9   1   1   0   1   1   1   0 -
3300005764_58885722  -          aln                  -                6.7   22.8   1.0        35   20.6   0.5   2.3   2   1   0   2   2   1   0 -
3300002916_4534523   -          aln                  -                6.7   22.8   0.0        33   20.6   0.0   1.8   1   1   0   1   1   1   0 -
3300021139_393991    -          aln                  -                6.7   22.8   0.8   3.2e+04   11.1   0.0   2.8   2   1   0   2   2   2   0 -
2061766007_2687793   -          aln                  -                6.7   22.8   3.8   2.4e+05    8.3   0.1   5.5   4   1   1   5   5   1   0 -
3300002966_15426150  -          aln                  -                6.7   22.8   0.5       6.7   22.8   0.5   1.4   2   0   0   2   2   1   0 -
3300008031_137951    -          aln                  -                6.7   22.8   0.0        15   21.7   0.0   1.5   1   1   1   2   2   1   0 -
3300010391_3012965   -          aln                  -                6.7   22.8   1.3        21   21.2   0.5   2.2   2   1   0   2   2   1   0 -
3300002119_12877068  -          aln                  -                6.7   22.8   0.1       7.5   22.7   0.1   1.2   1   0   0   1   1   1   0 -
3300005578_26152222  -          aln                  -                6.7   22.8   0.4        42   20.3   0.4   2.0   1   1   0   1   1   1   0 -
3300006638_6210932   -          aln                  -                6.7   22.8   0.4   2.8e+04   11.2   0.1   2.1   2   0   0   2   2   2   0 -
3300030935_1154306   -          aln                  -                6.7   22.8   0.0       9.9   22.3   0.0   1.3   1   0   0   1   1   1   0 -
3300006020_5699669   -          aln                  -                6.7   22.8   0.0       8.3   22.5   0.0   1.1   1   0   0   1   1   1   0 -
3300010314_104905    -          aln                  -                6.7   22.8   0.0        11   22.2   0.0   1.4   1   0   0   1   1   1   0 -
3300034349_510615    -          aln                  -                6.7   22.8   0.7        13   21.9   0.7   1.6   1   1   0   1   1   1   0 -
3300025748_65487     -          aln                  -                6.7   22.8   0.5        66   19.7   0.2   3.0   2   0   0   2   2   1   0 -
3300013937_191326    -          aln                  -                6.7   22.8   0.1         9   22.4   0.1   1.2   1   0   0   1   1   1   0 -
3300002916_30344377  -          aln                  -                6.7   22.8   0.5        20   21.3   0.5   1.7   1   1   0   1   1   1   0 -
3300000128_55331050  -          aln                  -                6.7   22.8   0.2        16   21.6   0.0   1.6   2   0   0   2   2   1   0 -
3300001256_130567    -          aln                  -                6.7   22.8   6.2   4.8e+03   13.7   0.2   3.3   3   0   0   3   3   2   0 -
3300032144_108730    -          aln                  -                6.7   22.8   0.0        26   21.0   0.0   2.1   1   0   0   1   1   1   0 -
3300018956_495151    -          aln                  -                6.7   22.8   0.0        10   22.3   0.0   1.3   1   0   0   1   1   1   0 -
3300022885_408800    -          aln                  -                6.7   22.8   0.0        12   22.1   0.0   1.5   1   0   0   1   1   1   0 -
3300033513_3085184   -          aln                  -                6.7   22.8   0.4   5.5e+02   16.7   0.1   2.4   2   0   0   2   2   1   0 -
3300019044_2251081   -          aln                  -                6.7   22.8   0.0         8   22.6   0.0   1.1   1   0   0   1   1   1   0 -
3300031236_13312128  -          aln                  -                6.7   22.8   0.0       9.1   22.4   0.0   1.2   1   0   0   1   1   1   0 -
3300019006_762667    -          aln                  -                6.7   22.8   0.2   1.2e+04   12.5   0.0   2.1   1   1   1   2   2   2   0 -
3300036494_113323    -          aln                  -                6.7   22.8   1.1        36   20.5   1.1   1.9   1   1   0   1   1   1   0 -
3300000124_45577684  -          aln                  -                6.7   22.8   1.5        16   21.6   1.5   1.6   1   1   0   1   1   1   0 -
3300005764_70353222  -          aln                  -                6.7   22.8   0.1        36   20.5   0.1   2.0   1   1   0   1   1   1   0 -
3300000401_1275786   -          aln                  -                6.7   22.8   0.5        13   22.0   0.5   1.5   1   1   0   1   1   1   0 -
3300006393_233255    -          aln                  -                6.7   22.8   0.0        11   22.2   0.0   1.4   1   0   0   1   1   1   0 -
3300012358_1389503   -          aln                  -                6.7   22.8   0.0        13   21.9   0.0   1.5   1   1   0   1   1   1   0 -
3300009593_4520095   -          aln                  -                6.7   22.8   0.0       6.9   22.8   0.0   1.1   1   0   0   1   1   1   0 -
3300033418_6176160   -          aln                  -                6.7   22.8   0.0     1e+02   19.0   0.0   2.2   1   1   0   1   1   1   0 -
3300019148_1254660   -          aln                  -                6.8   22.8   0.0       7.6   22.7   0.0   1.1   1   0   0   1   1   1   0 -
3300005591_20107366  -          aln                  -                6.8   22.8   0.0         8   22.6   0.0   1.1   1   0   0   1   1   1   0 -
3300004092_38365551  -          aln                  -                6.8   22.8   0.2        21   21.3   0.2   1.7   1   1   0   1   1   1   0 -
3300035181_322859    -          aln                  -                6.8   22.8   6.7   2.3e+04   11.5   0.2   4.1   4   0   0   4   4   2   0 -
3300009675_308941    -          aln                  -                6.8   22.8   0.2   1.8e+05    8.7   0.0   3.7   3   0   0   3   3   1   0 -
3300035669_159898    -          aln                  -                6.8   22.8   0.3        15   21.7   0.3   1.6   1   0   0   1   1   1   0 -
3300006224_31303749  -          aln                  -                6.8   22.8   0.0         9   22.4   0.0   1.2   1   0   0   1   1   1   0 -
3300008044_152179    -          aln                  -                6.8   22.8   0.2   3.9e+02   17.2   0.1   2.2   2   0   0   2   2   1   0 -
3300002855_209883    -          aln                  -                6.8   22.8   0.0        42   20.3   0.0   2.5   1   0   0   1   1   1   0 -
3300006174_9985076   -          aln                  -                6.8   22.8   0.1        45   20.2   0.1   1.9   1   1   0   1   1   1   0 -
3300005764_65673625  -          aln                  -                6.8   22.8   0.1        10   22.3   0.1   1.3   1   0   0   1   1   1   0 -
3300009630_477633    -          aln                  -                6.8   22.8   0.2        20   21.3   0.2   1.7   1   1   0   1   1   1   0 -
3300010033_4342156   -          aln                  -                6.8   22.8   2.8   4.4e+03   13.8   0.1   2.3   3   0   0   3   3   2   0 -
3300019152_368339    -          aln                  -                6.8   22.8   0.0       8.5   22.5   0.0   1.2   1   0   0   1   1   1   0 -
3300019273_266012    -          aln                  -                6.8   22.8   6.6   1.5e+02   18.6   0.9   3.5   3   1   0   3   3   1   0 -
3300010160_3160938   -          aln                  -                6.8   22.8   0.0        13   22.0   0.0   1.5   1   1   0   1   1   1   0 -
3300009709_9147991   -          aln                  -                6.8   22.8   0.0       8.2   22.6   0.0   1.2   1   0   0   1   1   1   0 -
431954490G           -          aln                  -                6.8   22.8   0.1       6.8   22.8   0.1   1.0   1   0   0   1   1   1   0 -
